city,males,females,babies,young,elderly,lat,lng,state,state_name
Goodyear,1,0,0,0,1,33.435533,-112.3579609,AZ,Arizona
Kingman,2,0,0,0,2,35.23069,-113.9992561,AZ,Arizona
Laveen,1,1,0,0,2,33.3628228,-112.169317,AZ,Arizona
Maryvale,1,0,0,0,0,33.5019864,-112.1776524,AZ,Arizona
Mayer,1,1,0,0,2,34.4263595,-112.2367204,AZ,Arizona
Mesa,10,4,0,0,14,33.436568,-111.5860665,AZ,Arizona
Mohave Valley,1,1,0,0,2,34.9426755,-114.5957209,AZ,Arizona
Oro Valley,2,1,0,0,3,32.3909071,-110.966488,AZ,Arizona
Palominas,1,0,0,0,1,31.3798232,-110.1184106,AZ,Arizona
Payson,1,0,0,0,1,34.2444085,-111.3213104,AZ,Arizona
Peoria,12,4,0,1,14,33.5766205,-112.2398262,AZ,Arizona
Phoenix,84,16,0,11,87,33.361168,-112.1213022,AZ,Arizona
Pinion,2,0,0,0,2,34.4613021,-114.3294255,AZ,Arizona
Prescott,1,0,0,0,1,34.5400242,-112.4685025,AZ,Arizona
Prescott Valley,2,0,0,0,2,34.6100243,-112.315721,AZ,Arizona
Red Rock,1,1,0,0,2,33.9600405,-111.4448576,AZ,Arizona
Sahuarita,1,0,1,0,0,31.929196,-110.9760059,AZ,Arizona
Scottsdale,5,0,0,0,5,33.67421685,-111.856984,AZ,Arizona
Seligman,1,0,0,0,1,35.325492,-112.8509031,AZ,Arizona
South Tucson,1,0,0,0,1,32.199521,-110.968425,AZ,Arizona
Sun Lakes,1,1,0,0,2,33.214802,-111.8497625,AZ,Arizona
Surprise,1,0,0,0,1,33.6305938,-112.333216,AZ,Arizona
Tempe,4,0,0,0,4,33.4215792,-111.9326401,AZ,Arizona
Tolleson,1,0,0,0,1,33.4500497,-112.2593093,AZ,Arizona
Tucson,39,3,0,0,42,32.2217429,-110.926479,AZ,Arizona
Tuscon,2,0,0,0,2,32.11204655,-110.9347214,AZ,Arizona
Whippoorwill,1,0,0,0,1,36.0211141,-110.1126224,AZ,Arizona
Wickenburg,1,0,0,1,0,33.9664865,-112.7587932,AZ,Arizona
Youngtown,3,1,0,0,4,33.5939281,-112.3029362,AZ,Arizona
Yuma,6,1,1,0,6,32.7253249,-114.624397,AZ,Arizona
Rainbow Valley,0,1,0,0,1,33.2319897,-112.3871008,AZ,Arizona
Sun City,0,1,0,0,1,33.6290117,-112.2819368,AZ,Arizona
Akron,14,2,1,1,14,41.0814447,-81.5190053,OH,Ohio
Alliance,1,1,0,0,2,40.9153362,-81.1059309,OH,Ohio
Ashtabula,1,0,0,0,1,41.8650534,-80.7898089,OH,Ohio
Ashtabula County,1,0,0,0,1,41.7167229,-80.74947,OH,Ohio
Athens County,1,0,0,0,1,39.3231286,-82.0954219,OH,Ohio
Atwater,3,1,0,1,3,41.0239467,-81.163433,OH,Ohio
Avon,1,0,0,0,1,41.4517093,-82.0354225,OH,Ohio
Barberton,1,1,0,1,1,41.012833,-81.6051221,OH,Ohio
Barberton ,1,0,0,0,1,41.012833,-81.6051221,OH,Ohio
Beavercreek,1,0,0,0,1,39.771741,-84.07083637,OH,Ohio
Brook Park,1,0,0,0,1,41.3983838,-81.8045788,OH,Ohio
Brown County,2,2,0,0,4,38.9092542,-83.8836555,OH,Ohio
Cambridge,3,0,1,0,2,40.031183,-81.5884561,OH,Ohio
Canton,10,3,0,0,13,40.7989522,-81.3784445,OH,Ohio
Carey,1,1,0,0,2,40.9525551,-83.3824238,OH,Ohio
Celina,1,0,0,0,1,40.5489358,-84.5702338,OH,Ohio
Chester,18,2,0,1,19,39.0875777,-81.9226372,OH,Ohio
Cincinnati,43,4,0,6,41,39.1014537,-84.5124602,OH,Ohio
Clark County,2,1,0,0,3,39.9229676,-83.7905959,OH,Ohio
Cleveland,69,14,1,7,73,41.4871888,-81.6778691,OH,Ohio
Colerain Township,3,1,0,0,4,39.25825255,-84.63306617,OH,Ohio
College Hill,1,0,0,0,1,40.0409054,-81.6476246,OH,Ohio
Columbus,104,12,1,4,111,39.9622601,-83.0007065,OH,Ohio
Coshocton,1,0,0,0,1,40.2720151,-81.8595757,OH,Ohio
Coshocton County,2,0,0,0,2,40.2905684,-81.9271441,OH,Ohio
Crown City,1,0,0,0,1,38.5909166,-82.2829266,OH,Ohio
Dayton,27,7,1,1,33,39.7589478,-84.1916069,OH,Ohio
East Cleveland,1,0,0,0,1,41.5331066,-81.5790137,OH,Ohio
Edison,1,0,0,1,0,40.5575598,-82.862403,OH,Ohio
Elyria,2,0,0,0,2,41.3683798,-82.1076486,OH,Ohio
Euclid,1,0,0,0,1,41.5931049,-81.5267873,OH,Ohio
Evanston,7,0,0,1,6,39.1445039,-84.4693865,OH,Ohio
Fairborn,2,0,0,0,2,39.8066035,-84.01005794,OH,Ohio
Fairfax,1,0,0,0,1,39.1453377,-84.3932734,OH,Ohio
Findlay,2,0,0,0,2,41.0442201,-83.6499321,OH,Ohio
Gahanna,2,0,0,0,2,40.019468,-82.8790706,OH,Ohio
Gallia County,1,0,0,0,1,38.7952465,-82.3556216,OH,Ohio
Georgetown,1,0,0,0,1,38.8645138,-83.9040944,OH,Ohio
Glouster,1,0,0,0,1,39.503126,-82.0845892,OH,Ohio
Granger,1,0,0,0,1,41.1556099,-81.7317959,OH,Ohio
Hamilton,6,0,0,0,6,39.3995067,-84.5613428,OH,Ohio
Hartwell,1,0,0,0,1,39.2133917,-84.4685536,OH,Ohio
Hebron,1,0,0,0,1,39.9617305,-82.4912676,OH,Ohio
Huber Heights,1,0,0,0,1,39.858753,-84.11142904,OH,Ohio
Ironton,2,0,0,0,2,38.5367471,-82.6829406,OH,Ohio
Jersey Township,1,0,0,0,1,40.08599765,-82.70354463,OH,Ohio
Kennedy Heights,1,0,0,0,1,39.1856147,-84.408274,OH,Ohio
Lima,2,1,0,0,3,40.742551,-84.1052256,OH,Ohio
Lincoln Heights,2,0,0,1,1,39.2389469,-84.4554979,OH,Ohio
Lisbon,2,0,0,0,2,40.7720044,-80.7681336,OH,Ohio
Logan,1,1,0,0,2,40.4430521,-83.7414465,OH,Ohio
Lorain,3,2,0,0,5,41.452819,-82.1823746,OH,Ohio
Madisonville,1,1,0,0,2,39.1573886,-84.3903684,OH,Ohio
Maple Heights,2,0,0,0,2,41.4153313,-81.565956,OH,Ohio
Marengo,1,0,1,0,0,40.4008945,-82.8107329,OH,Ohio
Massillon,1,0,0,0,1,40.7967244,-81.5215093,OH,Ohio
Maumee,1,0,0,0,1,41.5628294,-83.6538244,OH,Ohio
Middlefield,1,0,0,0,1,41.4619986,-81.0737079,OH,Ohio
Minerva Park,1,0,0,0,1,40.0764526,-82.9437921,OH,Ohio
Mount Airy,1,0,0,0,1,39.191447,-84.5702225,OH,Ohio
Mount Orab,1,0,0,0,1,39.0275659,-83.919652,OH,Ohio
Mount Vernon,3,2,0,0,5,40.3933956,-82.4857181,OH,Ohio
Mt. Airy,1,0,0,0,1,39.191447,-84.5702225,OH,Ohio
Muskingum County,1,0,0,0,1,40.0064162,-81.9984697,OH,Ohio
New Bavaria,1,1,1,0,1,41.2036599,-84.1682781,OH,Ohio
New Straitsville,1,1,0,0,2,39.577847,-82.2376489,OH,Ohio
Niles,1,0,0,0,1,41.1828353,-80.765358,OH,Ohio
Oakley,3,1,0,0,4,39.1536707,-84.424941,OH,Ohio
Orient,2,1,0,0,3,39.8028398,-83.1518555,OH,Ohio
Ostrander,1,1,0,0,2,40.266172,-83.2126932,OH,Ohio
Ottawa,2,0,0,2,0,41.0192185,-84.0471666,OH,Ohio
Painesville,1,0,0,0,1,41.7244885,-81.245657,OH,Ohio
Piqua,1,0,0,0,0,40.1447732,-84.2424449,OH,Ohio
Pittsfield,2,0,0,0,2,41.2369967,-82.2190461,OH,Ohio
Powell,1,0,0,0,1,40.1578403,-83.0751869,OH,Ohio
Ravenna,1,0,0,0,1,41.1575566,-81.2420473,OH,Ohio
Reynoldsburg,1,0,0,0,1,39.9547861,-82.8121191,OH,Ohio
Rocky River,1,0,0,0,1,41.4756031,-81.8393034,OH,Ohio
Roselawn,1,0,0,0,1,39.1950587,-84.4624422,OH,Ohio
Solon,1,0,0,0,1,41.3897764,-81.4412259,OH,Ohio
South Linden,1,0,0,0,1,40.0406197,-82.9607371,OH,Ohio
Springfield TWP,1,0,0,0,1,39.20799135,-84.48346997,OH,Ohio
Springfield Township,1,0,0,0,1,39.1998095,-84.46665035,OH,Ohio
Springfield Twp,1,0,0,0,1,39.20799135,-84.48346997,OH,Ohio
Steubenville,3,0,0,0,3,40.3697905,-80.6339638,OH,Ohio
Summit County,1,1,0,0,2,41.1457902,-81.5333603,OH,Ohio
Tiffin,1,0,0,0,1,41.1144992,-83.1779747,OH,Ohio
Toledo,23,5,1,0,27,41.6786754,-83.5127283,OH,Ohio
Trotwood,2,0,0,1,1,39.7972788,-84.3113334,OH,Ohio
Warren,3,1,0,0,4,41.2375569,-80.8184166,OH,Ohio
West Carrollton,1,0,0,0,1,40.5728404,-81.0856532,OH,Ohio
West Toledo,1,0,0,0,1,41.6915318,-83.5582751,OH,Ohio
Westerville,1,0,0,0,1,40.1261743,-82.9290696,OH,Ohio
Westwood,1,0,0,0,1,40.7814457,-81.9598667,OH,Ohio
Whitehall,1,0,0,0,1,39.9667308,-82.8854559,OH,Ohio
Willard,1,1,0,0,1,41.0531134,-82.7262958,OH,Ohio
Woodlawn,2,0,0,0,2,39.2520022,-84.4702206,OH,Ohio
Yellow Springs,1,0,0,0,1,39.8045432,-83.8925234,OH,Ohio
Youngstown,7,1,1,0,7,41.0997803,-80.6495194,OH,Ohio
Zanesville,1,0,0,0,1,39.9403453,-82.0131924,OH,Ohio
Fostoria,0,1,0,0,1,41.156998,-83.4168702,OH,Ohio
Irondale,0,1,0,0,1,40.5717306,-80.7264665,OH,Ohio
Masury,0,1,0,0,1,41.2111676,-80.5378495,OH,Ohio
Miami Twp,0,1,0,0,1,39.159101,-84.73865351,OH,Ohio
Norwood,0,1,0,0,1,39.1556149,-84.4596641,OH,Ohio
Oak Harbor,0,1,0,0,1,41.5067173,-83.1465875,OH,Ohio
Pataskala,0,1,0,0,1,39.9956193,-82.6743341,OH,Ohio
Ross County,0,1,0,0,1,39.3455507,-83.077359,OH,Ohio
Van Wert,0,1,0,0,1,40.8014651,-84.600988,OH,Ohio
Winton Terrace,0,1,0,0,1,39.1822808,-84.5118878,OH,Ohio
Wooster,0,1,0,0,1,40.8050565,-81.935143,OH,Ohio
Alamance County,1,0,0,0,1,36.0431402,-79.4075384,NC,North Carolina
Albemarle,1,0,0,0,1,35.3501426,-80.2000578,NC,North Carolina
Angier,2,0,0,0,2,35.5071045,-78.7391813,NC,North Carolina
Anson County,1,0,0,0,1,34.9705848,-80.0958187,NC,North Carolina
Arden,1,1,0,0,0,35.4662258,-82.51651,NC,North Carolina
Asheville,11,3,0,0,13,35.6009498,-82.5540161,NC,North Carolina
Bessemer City,1,0,0,0,1,35.2848579,-81.28397,NC,North Carolina
Beulaville,1,0,0,0,1,34.9237763,-77.7738667,NC,North Carolina
Boger City,1,0,0,0,1,35.4806895,-81.2134133,NC,North Carolina
Cabarrus County,1,0,0,0,1,35.3568086,-80.4277412,NC,North Carolina
Caldwell County,2,0,0,0,2,35.687914,-81.20208236,NC,North Carolina
Cameron,1,0,0,0,1,35.3268226,-79.255303,NC,North Carolina
Candler,2,0,0,0,2,35.536498,-82.692907,NC,North Carolina
Carolina Beach,1,0,0,0,1,34.0351727,-77.8935966,NC,North Carolina
Carrboro,1,0,0,0,1,35.9101438,-79.0752895,NC,North Carolina
Catawba,1,1,0,0,2,35.5868015,-80.9594203,NC,North Carolina
Chadbourn,1,0,0,0,1,34.3221129,-78.8269664,NC,North Carolina
Charlotte,47,5,0,3,47,35.3314525,-80.93985542,NC,North Carolina
Charlotte-Mecklenburg,2,0,0,0,2,35.2270869,-80.8431268,NC,North Carolina
Clayton,2,0,0,1,1,35.650711,-78.4563914,NC,North Carolina
Clemmons,1,1,0,0,2,36.0215258,-80.3819984,NC,North Carolina
Colington,2,0,0,0,2,36.0079445,-75.7015657,NC,North Carolina
Concord,5,1,0,1,5,35.4087517,-80.579511,NC,North Carolina
Dobson,1,0,0,0,1,36.3956891,-80.722567,NC,North Carolina
Durham,28,2,0,2,28,35.9940329,-78.898619,NC,North Carolina
Elizabeth City,2,0,0,0,2,36.2946008,-76.2510461,NC,North Carolina
Fairmont,4,0,0,1,3,34.4968311,-79.114202,NC,North Carolina
Fayetteville,28,6,2,2,30,35.0529931,-78.8787058,NC,North Carolina
Forest Hills,1,0,0,0,1,35.6809727,-80.4753371,NC,North Carolina
Fort Bragg,1,0,0,0,1,35.15383385,-79.13364762,NC,North Carolina
Fuquay-Varina,1,0,0,0,1,35.5843235,-78.8000128,NC,North Carolina
Garner,2,3,0,0,4,35.7112642,-78.6141709,NC,North Carolina
Garysburg,1,0,0,0,1,36.450985,-77.5588661,NC,North Carolina
Gastonia,2,1,0,1,2,35.262082,-81.1873005,NC,North Carolina
Gibsonville,1,0,0,0,1,36.105691,-79.5422462,NC,North Carolina
Goldsboro,5,0,0,0,5,35.3848841,-77.9927651,NC,North Carolina
Greensboro,14,7,0,2,19,36.0726355,-79.7919754,NC,North Carolina
Henderson,7,3,0,1,9,36.3295905,-78.3991638,NC,North Carolina
Hickory,3,0,0,0,3,35.7331895,-81.3412006,NC,North Carolina
High Point,2,1,0,0,3,35.9556924,-80.0053176,NC,North Carolina
Hoke County,1,0,0,0,1,35.0271856,-79.2432785,NC,North Carolina
Hubert,1,0,0,1,0,34.7137729,-77.2452328,NC,North Carolina
Jacksonville,74,15,0,3,86,34.7540524,-77.4302415,NC,North Carolina
Johnston County,1,0,0,0,1,35.5285816,-78.3768021,NC,North Carolina
Kinston,3,0,0,0,3,35.2626635,-77.5816353,NC,North Carolina
Knightdale,1,1,0,0,2,35.7878975,-78.4822938,NC,North Carolina
Laurinburg,1,1,0,0,2,34.7740495,-79.4628248,NC,North Carolina
Lee County,3,0,0,0,3,35.4579333,-79.0529768,NC,North Carolina
Leicester,2,1,0,0,2,35.6551074,-82.6962438,NC,North Carolina
Lenoir County,2,1,0,0,3,35.2590371,-77.6484879,NC,North Carolina
Lillington,2,0,0,0,2,35.399327,-78.8158528,NC,North Carolina
Louisburg,1,2,0,1,2,36.0990393,-78.301106,NC,North Carolina
Lumberton,11,3,1,0,13,34.6182199,-79.0086425,NC,North Carolina
Manteo,1,0,0,0,0,35.9082257,-75.6757303,NC,North Carolina
Marshall,1,2,0,0,3,35.7973284,-82.6840252,NC,North Carolina
Matthews,2,0,0,0,2,35.1168131,-80.7236804,NC,North Carolina
Maxton,1,0,0,0,1,34.7351615,-79.3489317,NC,North Carolina
Mollie,1,0,0,0,1,34.151281,-78.7405736,NC,North Carolina
Mooresboro,1,0,0,0,1,35.2987362,-81.6989863,NC,North Carolina
Morganton,1,0,0,0,1,35.7454071,-81.6848188,NC,North Carolina
Mount Holly,2,0,0,0,1,35.2981943,-81.0159081,NC,North Carolina
Mt. Olive,1,1,0,0,2,35.1965532,-78.0663788,NC,North Carolina
New Bern,1,0,0,0,1,35.1084931,-77.0441143,NC,North Carolina
New Hanover County,1,0,0,0,1,34.224045,-77.88542044,NC,North Carolina
North Wilkesboro,1,0,0,0,1,36.1584651,-81.1475841,NC,North Carolina
Northampton,1,0,0,0,1,36.4168078,-77.3642227,NC,North Carolina
Parkton,1,0,0,1,0,34.9026635,-79.0116971,NC,North Carolina
Pfafftown,1,0,0,0,1,36.1526379,-80.3622753,NC,North Carolina
Pinetown,1,0,0,0,1,35.6104408,-76.8613327,NC,North Carolina
Raeford,1,0,0,0,1,34.9809996,-79.2241998,NC,North Carolina
Raleigh,9,2,0,1,10,35.7803888,-78.6390587,NC,North Carolina
Reaford,1,0,0,1,0,36.086735,-80.375444,NC,North Carolina
Reidsville,1,0,0,0,1,36.3548586,-79.6644748,NC,North Carolina
Roanoke Island,1,0,0,0,1,35.8826713,-75.6554512,NC,North Carolina
Roanoke Rapids,1,0,0,0,1,36.4615395,-77.6541464,NC,North Carolina
Robeson County,1,0,0,1,0,34.6485079,-79.0954942,NC,North Carolina
Rockingham,1,0,0,0,1,36.3926798,-79.744144,NC,North Carolina
Rocky Mount,1,2,0,0,3,35.9382104,-77.7905341,NC,North Carolina
Rural Hall,1,0,0,0,1,36.2404158,-80.2933838,NC,North Carolina
Rutherford County,1,0,0,0,1,35.393858,-81.912914,NC,North Carolina
Rutherfordton,1,1,0,0,1,35.3692877,-81.9567716,NC,North Carolina
Scotland County,1,1,0,0,2,34.834591,-79.48619214,NC,North Carolina
Shannon,1,0,0,1,0,34.8479415,-79.1369782,NC,North Carolina
Shelby,1,1,0,0,2,35.2923513,-81.5356463,NC,North Carolina
Southern Pines,4,0,0,0,4,35.1740471,-79.3922539,NC,North Carolina
Spindale,1,0,0,0,1,35.3601212,-81.929271,NC,North Carolina
Steele Creek,1,0,0,0,1,35.1134161,-80.9522949,NC,North Carolina
Swansboro,1,0,0,0,1,34.6876621,-77.1191166,NC,North Carolina
Swift Creek,1,0,0,0,1,35.5031037,-78.3794196,NC,North Carolina
Tabor,1,0,0,0,1,36.1190265,-80.3194962,NC,North Carolina
Tabor City,4,1,0,1,4,34.1487804,-78.8766916,NC,North Carolina
Thomasville,2,0,0,0,2,35.8826369,-80.0819879,NC,North Carolina
Transylvania County,1,0,0,0,1,35.1434499,-82.6428035,NC,North Carolina
Trent Woods,1,0,0,0,1,35.0821039,-77.0863383,NC,North Carolina
Turkey,1,1,0,0,2,34.9923888,-78.183049,NC,North Carolina
Union County,1,0,0,0,1,34.9795158,-80.5128209,NC,North Carolina
Vass,1,0,0,0,1,35.2562684,-79.2822491,NC,North Carolina
Wadesboro,2,0,0,0,2,34.9682097,-80.0767266,NC,North Carolina
Wake County,2,1,0,0,3,35.8243208,-78.3146199,NC,North Carolina
Wake Forest,1,0,1,0,0,35.9798734,-78.5097228,NC,North Carolina
Walstonburg,1,0,0,0,1,35.5946041,-77.6969203,NC,North Carolina
Warrenton,2,0,0,0,2,36.3984804,-78.1552706,NC,North Carolina
Wendell,1,0,0,1,0,35.780987,-78.3697213,NC,North Carolina
Whiteville,1,1,0,0,2,34.3387802,-78.7030721,NC,North Carolina
Wilson,2,0,0,0,2,35.7212689,-77.9155395,NC,North Carolina
Wingate,2,0,0,0,2,34.9843176,-80.4492319,NC,North Carolina
Winston-Salem,14,2,0,1,15,36.0998596,-80.244216,NC,North Carolina
Wrightsboro,1,0,0,0,1,34.2885025,-77.9210983,NC,North Carolina
salisbury,1,0,0,0,1,35.6709727,-80.4742261,NC,North Carolina
Alexander,0,1,0,0,1,35.924738,-81.1716315,NC,North Carolina
Anson county,0,1,0,0,1,34.9705848,-80.0958187,NC,North Carolina
Asheboro,0,1,0,0,1,35.7079146,-79.8136446,NC,North Carolina
Cherokee,0,1,0,0,1,35.2470348,-83.7031269,NC,North Carolina
Cumberland County,0,1,0,0,1,35.0461723,-78.8394255,NC,North Carolina
Edgecombe County,0,1,0,0,1,35.8607136,-77.3862562,NC,North Carolina
Halifax County,0,1,0,0,1,36.2494056,-77.66834,NC,North Carolina
Haywood County,0,1,0,0,1,35.5456202,-82.9907823,NC,North Carolina
Lincolnton,0,1,0,0,1,35.473745,-81.2545251,NC,North Carolina
Nash County,0,1,0,0,1,35.913166,-77.57809645,NC,North Carolina
Randolph County ,0,1,0,0,1,35.7142874,-79.7975166,NC,North Carolina
Red Springs,0,2,0,0,2,34.8151633,-79.183091,NC,North Carolina
Woodfin,0,1,0,0,0,35.633444,-82.5820725,NC,North Carolina
Albany,10,1,0,0,11,42.6511674,-73.754968,NY,New York
Amherst,1,1,0,0,2,42.9783924,-78.7997616,NY,New York
Bath,1,0,0,0,1,42.3370164,-77.3177577,NY,New York
Bay Shore,1,0,0,0,1,40.7250986,-73.2453946,NY,New York
Binghamton,2,0,0,0,2,42.0986867,-75.9179738,NY,New York
Bovina,1,0,0,0,1,42.2695295,-74.726823,NY,New York
Brewster,1,0,0,1,0,41.3973335,-73.6171915,NY,New York
Brighton,3,0,0,0,3,42.9911685,-78.8369796,NY,New York
Bronx,41,3,0,3,40,40.8501002,-73.8662464,NY,New York
Brooklyn,75,6,2,1,77,40.6501038,-73.9495823,NY,New York
Brooklyn ,1,0,0,1,0,40.6501038,-73.9495823,NY,New York
Brownsville,3,0,0,0,3,43.0117299,-77.3663775,NY,New York
Brownville,1,0,0,0,1,41.7998155,-74.3807086,NY,New York
Buffalo,32,3,0,1,34,42.8864468,-78.8783689,NY,New York
Carmel,1,0,0,0,1,41.4266361,-73.6788272,NY,New York
Central Islip,1,0,0,0,1,40.7906538,-73.2017811,NY,New York
Cornwall,1,2,0,0,3,40.7911785,-73.97481894,NY,New York
Cragsmoor,1,0,0,0,1,41.6734269,-74.3854321,NY,New York
DeRuyter,1,1,0,0,2,42.7584005,-75.8843616,NY,New York
Deerpark,1,0,0,0,1,41.4250435,-74.66940909,NY,New York
East Fishkill,1,0,0,0,1,41.5533306,-73.7956214,NY,New York
Eastport,1,0,0,0,1,40.844395,-72.7199476,NY,New York
Elmont,1,1,0,0,2,40.700936,-73.712909,NY,New York
Enfield,1,0,0,0,1,42.435906,-76.6313356,NY,New York
Flanders,1,0,0,0,1,40.9034328,-72.6175936,NY,New York
Fort Ann,1,0,0,0,1,43.4142375,-73.4876124,NY,New York
Geneva,2,0,1,0,1,42.8689552,-76.9777436,NY,New York
Granville,1,0,0,0,1,43.4078495,-73.259553,NY,New York
Greenburgh,1,0,0,0,1,41.004542,-73.8087442,NY,New York
Harlem,1,0,0,0,1,40.8078786,-73.9454154,NY,New York
Hempstead,3,1,0,1,3,40.7062128,-73.6187397,NY,New York
Herkimer,3,0,0,0,3,43.4911326,-74.9481252,NY,New York
Hoosick,1,0,0,0,1,42.8625783,-73.3281661,NY,New York
Huntington Station,1,0,0,0,1,40.8534318,-73.4115091,NY,New York
Hurleyville,1,0,0,0,1,41.735646,-74.6743277,NY,New York
Islip,2,0,0,0,2,40.7298207,-73.2103934,NY,New York
Lackawanna,1,0,0,0,1,42.81909095,-78.83371775,NY,New York
Long Island,1,0,0,0,1,43.1520122,-76.0610324,NY,New York
Lynbrook,1,0,0,0,1,40.6548253,-73.6717969,NY,New York
Manhattan,10,1,0,1,10,40.7902778,-73.9597222,NY,New York
Medford,1,0,0,0,1,40.8175985,-73.0001068,NY,New York
Minerva,2,0,1,0,1,43.7914527,-73.984302,NY,New York
Mohawk,3,0,0,0,3,43.0114592,-75.0040449,NY,New York
Monticello,2,0,0,0,2,41.6556465,-74.6893282,NY,New York
Nassau,1,0,0,0,1,40.7412643,-73.5877699,NY,New York
New Rochelle,1,0,0,0,1,40.9115386,-73.7826363,NY,New York
New York,1,0,0,0,1,40.7305991,-73.9865812,NY,New York
Newburgh,3,2,0,0,5,41.5034271,-74.0104179,NY,New York
Niagara Falls,1,1,0,0,2,43.099685,-79.03056351,NY,New York
North Amityville,1,0,0,0,1,40.6976002,-73.425123,NY,New York
North Bellmore,1,1,0,0,2,40.69149,-73.5334597,NY,New York
North Hudson,1,0,0,0,1,43.9525575,-73.7284641,NY,New York
North Valley Stream,1,0,0,0,1,40.6851028,-73.7017976,NY,New York
Philipstown,1,0,0,0,1,41.4099095,-73.92558663,NY,New York
Poughkeepsie,4,1,0,1,4,41.7065779,-73.9284101,NY,New York
Queens,23,3,0,2,24,40.7498243,-73.7976337,NY,New York
Rockland County,1,0,0,0,1,41.1591765,-74.05761585,NY,New York
Rome,2,0,0,0,2,43.2128473,-75.4557304,NY,New York
Ronkonkoma,1,0,0,0,1,40.80741775,-73.13599113,NY,New York
Saratoga Springs,2,1,0,0,3,43.0831301,-73.7845651,NY,New York
Schaghticoke,2,0,0,0,2,42.8673813,-73.62936804,NY,New York
Schenectady,3,0,0,0,3,42.8142432,-73.9395687,NY,New York
Setauket,1,0,0,0,1,40.9355473,-73.1188824,NY,New York
Shirley,1,0,0,0,1,42.5767271,-78.9136452,NY,New York
Staten Island,3,0,0,0,3,40.5834379,-74.1495875,NY,New York
Sunset Park,1,0,0,0,1,40.6481594,-74.0034728,NY,New York
Syracuse,14,2,0,1,15,43.0481221,-76.1474244,NY,New York
Uniondale,1,1,0,0,2,40.7003793,-73.5929056,NY,New York
Utica,6,2,0,0,8,43.1009031,-75.2326641,NY,New York
Wakefield,1,0,0,0,1,40.8978772,-73.8523569,NY,New York
Wawayanda,1,1,0,0,2,41.3722145,-74.45943252,NY,New York
Webster,4,1,0,0,5,43.2122851,-77.4299939,NY,New York
Wellsville,1,0,0,0,1,42.8759077,-74.2723535,NY,New York
Westford,1,0,0,0,1,42.6500755,-74.7976507,NY,New York
Wyandanch,1,0,0,0,1,40.7539878,-73.360398,NY,New York
Yonkers,2,1,0,0,3,40.9312099,-73.8987469,NY,New York
Bohemia,0,1,0,0,1,40.7692649,-73.1151118,NY,New York
Forestport,0,1,0,0,1,43.4420132,-75.2071112,NY,New York
Glens Falls,0,1,0,0,1,43.3099598,-73.6442514,NY,New York
Mountaindale,0,1,0,0,0,40.95773,-73.846686,NY,New York
Ridge,0,1,0,0,1,40.8939875,-72.8959364,NY,New York
Salisbury Mills,0,1,0,0,1,41.4306494,-74.1190335,NY,New York
Tarrytown,0,1,0,0,1,41.0762077,-73.8587461,NY,New York
Walton,0,1,0,0,1,42.1695296,-75.1293351,NY,New York
Albert Township,1,0,0,0,1,42.37090955,-83.07711896,MI,Michigan
Ann Arbor,1,0,0,0,1,42.2838441,-83.7379612,MI,Michigan
Bay City,1,0,0,0,1,43.5944677,-83.8888648,MI,Michigan
Bedford Township,1,0,0,0,1,42.39528,-85.23222,MI,Michigan
Belding,1,0,0,0,1,43.0978095,-85.228906,MI,Michigan
Benton Harbor,1,1,0,0,2,42.1167065,-86.4541894,MI,Michigan
Buena Vista,1,0,0,0,1,43.4203028,-83.8985827,MI,Michigan
Clinton TWP,1,0,0,0,1,42.584919,-82.93482389,MI,Michigan
Dearborn,1,1,0,0,2,42.3222599,-83.1763145,MI,Michigan
Dearborn Heights,1,1,1,0,1,42.3369816,-83.2732627,MI,Michigan
Detroit,216,31,2,7,228,42.3486635,-83.0567375,MI,Michigan
Dowagiac,1,0,0,1,0,41.9842123,-86.1086228,MI,Michigan
Dowling,1,0,0,0,1,42.5225362,-85.2530589,MI,Michigan
Dundee,1,0,1,0,0,41.9572676,-83.6596596,MI,Michigan
East Lansing,1,1,0,0,2,42.723653,-84.47794903,MI,Michigan
Farmington Hills,1,0,0,0,1,42.4853125,-83.3771553,MI,Michigan
Flint,43,3,1,5,40,43.0171773,-83.7236024,MI,Michigan
Forest Township,1,0,0,0,1,43.179831,-83.52021493,MI,Michigan
Frenchtown,1,0,0,0,1,46.4732698,-87.6790246,MI,Michigan
Fruitland Township,1,0,0,0,1,43.018793,-85.644164,MI,Michigan
Gaylord,1,0,0,0,1,45.0275126,-84.6747523,MI,Michigan
Genesee,1,0,0,0,1,43.1125262,-83.6177333,MI,Michigan
Gilford,1,1,0,0,2,43.4941889,-83.6219063,MI,Michigan
Grand Rapids,14,7,0,1,20,42.9633599,-85.6680863,MI,Michigan
Green Oak,1,0,0,0,1,43.023508,-86.169484,MI,Michigan
Harper Woods,2,0,0,0,2,42.4330924,-82.9240833,MI,Michigan
Haslett,1,1,0,0,2,42.7467159,-84.4011807,MI,Michigan
Indianfields,1,0,0,0,1,43.4605773,-83.4285646,MI,Michigan
Inkster,8,1,0,0,7,42.2942045,-83.3099303,MI,Michigan
Ionia,2,0,0,0,2,42.9469688,-85.0713945,MI,Michigan
Kalamazoo,5,3,1,0,7,42.291707,-85.5872286,MI,Michigan
Kentwood,2,2,0,0,4,42.8694731,-85.6447492,MI,Michigan
